"IncorporationDate","Class","n","Class.name"
2019-11-15,4519,2,"Sale of other motor vehicles"
2019-11-15,4520,19,"Maintenance and repair of motor vehicles"
2019-11-15,4531,3,"Wholesale trade of motor vehicle parts and accessories"
2019-11-15,4532,2,"Retail trade of motor vehicle parts and accessories"
2019-11-15,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2019-11-15,4613,2,"Agents involved in the sale of timber and building materials"
2019-11-15,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-15,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-15,4616,7,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-15,4617,4,"Agents involved in the sale of food, beverages and tobacco"
2019-11-15,4618,2,"Agents specialised in the sale of other particular products"
2019-11-15,4619,10,"Agents involved in the sale of a variety of goods"
2019-11-15,4622,1,"Wholesale of flowers and plants"
2019-11-15,4631,1,"Wholesale of fruit and vegetables"
2019-11-15,4632,2,"Wholesale of meat and meat products"
2019-11-15,4634,5,"Wholesale of beverages"
2019-11-15,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2019-11-15,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-15,4639,1,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-15,4642,4,"Wholesale of clothing and footwear"
2019-11-15,4645,2,"Wholesale of perfume and cosmetics"
2019-11-15,4646,1,"Wholesale of pharmaceutical goods"
2019-11-15,4647,1,"Wholesale of furniture, carpets and lighting equipment"
2019-11-15,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2019-11-15,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-15,4663,1,"Wholesale of mining, construction and civil engineering machinery"
2019-11-15,4669,2,"Wholesale of other machinery and equipment"
2019-11-15,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-15,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-11-15,4675,1,"Wholesale of chemical products"
2019-11-15,4676,1,"Wholesale of other intermediate products"
2019-11-15,4690,3,"Non-specialised wholesale trade"
2019-11-15,4711,2,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-15,4719,6,"Other retail sale in non-specialised stores"
2019-11-15,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2019-11-15,4724,1,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-15,4729,7,"Other retail sale of food in specialised stores"
2019-11-15,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-15,4742,3,"Retail sale of telecommunications equipment in specialised stores"
2019-11-15,4751,1,"Retail sale of textiles in specialised stores"
2019-11-15,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-15,4759,6,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-15,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-11-15,4764,2,"Retail sale of sporting equipment in specialised stores"
2019-11-15,4765,1,"Retail sale of games and toys in specialised stores"
2019-11-15,4771,9,"Retail sale of clothing in specialised stores"
2019-11-15,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-11-15,4773,1,"Dispensing chemist in specialised stores"
2019-11-15,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-15,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-15,4776,2,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-15,4777,1,"Retail sale of watches and jewellery in specialised stores"
2019-11-15,4778,7,"Other retail sale of new goods in specialised stores"
2019-11-15,4779,1,"Retail sale of second-hand goods in stores"
2019-11-15,4782,1,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-15,4789,1,"Retail sale via stalls and markets of other goods"
2019-11-15,4791,34,"Retail sale via mail order houses or via Internet"
2019-11-15,4799,16,"Other retail sale not in stores, stalls or markets"
2019-11-18,4511,19,"Sale of cars and light motor vehicles"
2019-11-18,4519,3,"Sale of other motor vehicles"
2019-11-18,4520,15,"Maintenance and repair of motor vehicles"
2019-11-18,4532,6,"Retail trade of motor vehicle parts and accessories"
2019-11-18,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2019-11-18,4612,2,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2019-11-18,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-18,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-18,4616,7,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-18,4617,2,"Agents involved in the sale of food, beverages and tobacco"
2019-11-18,4618,6,"Agents specialised in the sale of other particular products"
2019-11-18,4619,10,"Agents involved in the sale of a variety of goods"
2019-11-18,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2019-11-18,4622,1,"Wholesale of flowers and plants"
2019-11-18,4631,1,"Wholesale of fruit and vegetables"
2019-11-18,4632,2,"Wholesale of meat and meat products"
2019-11-18,4633,2,"Wholesale of dairy products, eggs and edible oils and fats"
2019-11-18,4634,4,"Wholesale of beverages"
2019-11-18,4636,2,"Wholesale of sugar and chocolate and sugar confectionery"
2019-11-18,4639,2,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-18,4641,2,"Wholesale of textiles"
2019-11-18,4642,6,"Wholesale of clothing and footwear"
2019-11-18,4645,4,"Wholesale of perfume and cosmetics"
2019-11-18,4646,2,"Wholesale of pharmaceutical goods"
2019-11-18,4648,4,"Wholesale of watches and jewellery"
2019-11-18,4649,3,"Wholesale of other household goods"
2019-11-18,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2019-11-18,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-18,4662,1,"Wholesale of machine tools"
2019-11-18,4669,3,"Wholesale of other machinery and equipment"
2019-11-18,4672,1,"Wholesale of metals and metal ores"
2019-11-18,4675,1,"Wholesale of chemical products"
2019-11-18,4676,1,"Wholesale of other intermediate products"
2019-11-18,4690,14,"Non-specialised wholesale trade"
2019-11-18,4711,13,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-18,4719,7,"Other retail sale in non-specialised stores"
2019-11-18,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2019-11-18,4724,3,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-18,4725,4,"Retail sale of beverages in specialised stores"
2019-11-18,4729,7,"Other retail sale of food in specialised stores"
2019-11-18,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-18,4742,4,"Retail sale of telecommunications equipment in specialised stores"
2019-11-18,4751,3,"Retail sale of textiles in specialised stores"
2019-11-18,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-18,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-18,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-18,4763,1,"Retail sale of music and video recordings in specialised stores"
2019-11-18,4764,4,"Retail sale of sporting equipment in specialised stores"
2019-11-18,4765,1,"Retail sale of games and toys in specialised stores"
2019-11-18,4771,21,"Retail sale of clothing in specialised stores"
2019-11-18,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-11-18,4773,3,"Dispensing chemist in specialised stores"
2019-11-18,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-18,4775,3,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-18,4776,5,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-18,4777,1,"Retail sale of watches and jewellery in specialised stores"
2019-11-18,4778,3,"Other retail sale of new goods in specialised stores"
2019-11-18,4779,2,"Retail sale of second-hand goods in stores"
2019-11-18,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-18,4782,3,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-18,4791,45,"Retail sale via mail order houses or via Internet"
2019-11-18,4799,18,"Other retail sale not in stores, stalls or markets"
2019-11-19,4511,10,"Sale of cars and light motor vehicles"
2019-11-19,4519,1,"Sale of other motor vehicles"
2019-11-19,4520,26,"Maintenance and repair of motor vehicles"
2019-11-19,4531,3,"Wholesale trade of motor vehicle parts and accessories"
2019-11-19,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2019-11-19,4613,2,"Agents involved in the sale of timber and building materials"
2019-11-19,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-19,4615,5,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-19,4616,5,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-19,4617,2,"Agents involved in the sale of food, beverages and tobacco"
2019-11-19,4618,3,"Agents specialised in the sale of other particular products"
2019-11-19,4619,10,"Agents involved in the sale of a variety of goods"
2019-11-19,4631,2,"Wholesale of fruit and vegetables"
2019-11-19,4632,1,"Wholesale of meat and meat products"
2019-11-19,4634,3,"Wholesale of beverages"
2019-11-19,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-19,4641,2,"Wholesale of textiles"
2019-11-19,4642,4,"Wholesale of clothing and footwear"
2019-11-19,4643,1,"Wholesale of electrical household appliances"
2019-11-19,4645,4,"Wholesale of perfume and cosmetics"
2019-11-19,4646,1,"Wholesale of pharmaceutical goods"
2019-11-19,4649,4,"Wholesale of other household goods"
2019-11-19,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2019-11-19,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-19,4665,1,"Wholesale of office furniture"
2019-11-19,4669,2,"Wholesale of other machinery and equipment"
2019-11-19,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-19,4675,1,"Wholesale of chemical products"
2019-11-19,4690,8,"Non-specialised wholesale trade"
2019-11-19,4711,19,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-19,4719,15,"Other retail sale in non-specialised stores"
2019-11-19,4722,2,"Retail sale of meat and meat products in specialised stores"
2019-11-19,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2019-11-19,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-19,4725,1,"Retail sale of beverages in specialised stores"
2019-11-19,4729,1,"Other retail sale of food in specialised stores"
2019-11-19,4730,1,"Retail sale of automotive fuel in specialised stores"
2019-11-19,4741,1,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-19,4742,3,"Retail sale of telecommunications equipment in specialised stores"
2019-11-19,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-11-19,4751,1,"Retail sale of textiles in specialised stores"
2019-11-19,4753,2,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-19,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-19,4759,7,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-19,4761,1,"Retail sale of books in specialised stores"
2019-11-19,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-11-19,4764,5,"Retail sale of sporting equipment in specialised stores"
2019-11-19,4771,8,"Retail sale of clothing in specialised stores"
2019-11-19,4772,3,"Retail sale of footwear and leather goods in specialised stores"
2019-11-19,4773,5,"Dispensing chemist in specialised stores"
2019-11-19,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-19,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-19,4777,2,"Retail sale of watches and jewellery in specialised stores"
2019-11-19,4778,9,"Other retail sale of new goods in specialised stores"
2019-11-19,4781,3,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-19,4789,2,"Retail sale via stalls and markets of other goods"
2019-11-19,4791,53,"Retail sale via mail order houses or via Internet"
2019-11-19,4799,12,"Other retail sale not in stores, stalls or markets"
